,date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
19347,20120119,390,4,255476,2.21,26.433897,N,0
19348,20120119,390,4,255489,2.2,103.49036,Y,6
19349,20120119,390,4,255494,1.46,33.304047,N,0
19350,20120119,390,4,335757,4.32,64.249275,Y,6
19351,20120119,390,4,335781,3.41,124.169586,N,0
19352,20120119,390,4,345376,2.52,28.817028,N,0
19353,20120119,390,4,407217,2.21,130.99933,N,0
19354,20120119,390,4,409559,3.71,11.072991,N,0
19355,20120119,390,4,411406,4.46,10.708173,N,0
19356,20120119,390,4,431714,2.51,27.714367,N,0
19357,20120119,390,4,455721,4.45,11.264991,N,0
19358,20120119,390,4,467757,5.95,11.035414,N,0
19359,20120119,390,4,489718,8.21,21.963236,Y,3
19360,20120119,390,4,495886,5.21,23.824316,N,0
19361,20120119,390,4,501396,4.45,71.90025,Y,6
19362,20120119,390,4,530037,3.7,24.61187,Y,5
19363,20120119,390,4,532196,2.66,64.11945,N,0
19364,20120119,390,4,536428,4.46,23.777805,N,0
19365,20120119,390,4,555947,5.95,9.2884035,N,0
19366,20120119,398,1,95470,10.0,3.5608888,N,0
19367,20120119,398,1,346373,10.0,3.6651702,N,0
19368,20120119,398,1,346375,10.0,7.192171,N,0
19369,20120119,398,1,478896,12.0,5.7161336,N,0
19370,20120119,398,1,544487,28.0,3.6300147,N,0
19371,20120119,398,2,8598,6.39,81.31506,Y,6
19372,20120119,398,2,22631,12.84,11.7984705,N,0
19373,20120119,398,2,423218,14.91,26.386856,Y,6
19374,20120119,398,2,451332,29.82,2.0725372,N,0
19375,20120119,398,2,487331,9.0,17.90005,N,0
19376,20120119,398,2,533283,6.0,22.25191,N,0
19377,20120119,398,2,540535,6.0,9.41475,N,0
19378,20120119,398,2,558749,44.94,1.9919395,N,0
19379,20120119,398,2,568499,3.0,170.43272,Y,6
19380,20120119,398,2,570153,11.91,28.041262,N,0
19381,20120119,398,2,577654,25.41,4.166991,N,0
19382,20120119,398,2,586937,3.0,21.760437,N,0
19383,20120119,398,2,592729,11.31,5.5740786,N,0
19384,20120119,398,3,3683,2.46,15.346677,N,0
19385,20120119,398,3,20376,5.98,13.325443,Y,5
19386,20120119,398,3,36907,7.94,7.687282,N,0
19387,20120119,398,3,92433,1.54,14.844547,Y,4
19388,20120119,398,3,108037,3.98,9.101325,N,0
19389,20120119,398,3,153171,8.0,4.918167,N,0
19390,20120119,398,3,194771,3.0,22.718216,Y,5
19391,20120119,398,3,194781,9.94,5.269946,N,0
19392,20120119,398,3,228016,9.94,18.029984,Y,3
19393,20120119,398,3,280116,6.94,7.3031397,N,0
19394,20120119,398,3,417014,4.0,4.895297,N,0
19395,20120119,398,3,447058,11.98,38.493584,Y,6
19396,20120119,398,3,456076,7.34,7.8581476,N,0
19397,20120119,398,3,471651,9.94,4.9174714,N,0
19398,20120119,398,3,496031,17.94,5.0232005,Y,6
19399,20120119,398,3,515246,4.94,9.181905,N,0
19400,20120119,398,3,573599,4.54,22.354177,N,0
19401,20120119,398,3,573602,4.54,25.030832,N,0
19402,20120119,398,3,573607,4.54,13.153224,N,0
19403,20120119,398,3,587131,5.54,15.8637495,Y,5
19404,20120119,398,3,590267,1.94,35.832535,N,0
19405,20120119,398,4,82660,4.46,37.014893,N,0
19406,20120119,398,4,82686,1.45,21.929405,N,0
19407,20120119,398,4,82701,2.96,14.419716,N,0
19408,20120119,398,4,94188,8.96,7.0975275,N,0
19409,20120119,398,4,183628,2.51,17.094292,N,0
19410,20120119,398,4,255476,2.21,23.57179,N,0
19411,20120119,398,4,255489,2.2,116.35242,Y,6
19412,20120119,398,4,255494,1.46,27.591969,N,0
19413,20120119,398,4,335757,4.32,56.561996,Y,6
19414,20120119,398,4,335781,3.41,114.725586,N,0
19415,20120119,398,4,345376,2.52,23.829834,N,0
19416,20120119,398,4,407217,2.21,126.43338,N,0
19417,20120119,398,4,409559,3.71,10.279842,N,0
19418,20120119,398,4,411406,4.46,9.66615,N,0
19419,20120119,398,4,431714,2.51,22.279346,N,0
19420,20120119,398,4,455721,4.46,8.8242655,N,0
19421,20120119,398,4,467757,5.96,8.485035,N,0
19422,20120119,398,4,489718,8.96,12.260378,N,0
19423,20120119,398,4,495886,5.2,19.731773,N,0
19424,20120119,398,4,501396,4.46,57.571537,Y,6
19425,20120119,398,4,530037,3.7,21.058266,Y,5
19426,20120119,398,4,532196,2.66,52.90372,N,0
19427,20120119,398,4,536428,4.46,23.761982,N,0
19428,20120119,398,4,555947,5.96,8.167243,N,0
19429,20120119,401,1,95470,10.0,3.586245,N,0
19430,20120119,401,1,346366,10.0,6.082009,N,0
19431,20120119,401,1,346375,10.0,6.7817125,N,0
19432,20120119,401,1,466876,12.0,4.6371837,N,0
19433,20120119,401,1,466877,12.0,4.4478526,N,0
19434,20120119,401,1,544579,4.0,9.700084,N,0
19435,20120119,401,1,593171,10.0,3.332662,N,0
19436,20120119,401,2,8598,6.39,54.841137,Y,6
19437,20120119,401,2,22631,12.84,8.968342,N,0
19438,20120119,401,2,404470,12.54,14.781555,N,0
19439,20120119,401,2,487331,9.0,12.437587,N,0
19440,20120119,401,2,517989,14.91,4.2201767,Y,4
19441,20120119,401,2,533283,6.0,16.273846,N,0
19442,20120119,401,2,568499,3.0,96.34419,Y,6
19443,20120119,401,2,570153,11.91,22.150736,N,0
19444,20120119,401,2,577654,25.41,3.8290324,N,0
19445,20120119,401,2,586937,3.0,10.970806,N,0
19446,20120119,401,3,20376,5.98,10.209106,Y,5
19447,20120119,401,3,36907,7.94,6.5630574,N,0
19448,20120119,401,3,92418,1.54,24.025827,Y,4
19449,20120119,401,3,92433,1.54,9.82718,Y,4
19450,20120119,401,3,108037,3.98,5.5089273,N,0
19451,20120119,401,3,153171,5.0,6.5026507,Y,4
19452,20120119,401,3,194771,3.0,12.834067,Y,5
19453,20120119,401,3,194781,9.94,4.5919466,N,0
19454,20120119,401,3,228016,11.94,8.880791,N,0
19455,20120119,401,3,346126,21.94,3.903578,N,0
19456,20120119,401,3,417014,4.0,3.4432616,N,0
19457,20120119,401,3,447058,11.98,26.083096,Y,6
19458,20120119,401,3,471651,9.94,4.1074066,N,0
19459,20120119,401,3,496031,17.94,4.205508,Y,6
19460,20120119,401,3,573599,4.54,16.44951,N,0
19461,20120119,401,3,573602,4.54,15.825783,N,0
19462,20120119,401,3,573607,4.54,8.758328,N,0
19463,20120119,401,3,573609,4.54,9.676198,N,0
19464,20120119,401,3,587131,5.54,4.549844,N,0
19465,20120119,401,3,587131,5.54,9.13493,Y,5
19466,20120119,401,3,590267,1.94,11.602428,N,0
19467,20120119,401,4,82660,5.96,18.194347,N,0
19468,20120119,401,4,82686,1.46,17.359962,N,0
19469,20120119,401,4,82689,3.71,11.477681,N,0
19470,20120119,401,4,82701,2.96,9.085499,N,0
19471,20120119,401,4,94188,8.96,6.78624,N,0
19472,20120119,401,4,183628,2.51,10.879183,N,0
19473,20120119,401,4,255476,2.2,15.66139,N,0
19474,20120119,401,4,255489,2.2,70.833725,Y,6
19475,20120119,401,4,255494,1.45,20.106606,N,0
19476,20120119,401,4,335757,4.32,40.20468,Y,6
19477,20120119,401,4,335781,3.41,94.017,N,0
19478,20120119,401,4,345376,2.52,17.343311,N,0
19479,20120119,401,4,407217,2.21,101.093216,N,0
19480,20120119,401,4,409559,3.71,6.8802547,N,0
19481,20120119,401,4,411406,4.46,6.6700077,N,0
19482,20120119,401,4,431714,2.51,16.37151,N,0
19483,20120119,401,4,455721,5.96,6.323182,N,0
19484,20120119,401,4,467757,5.96,7.1533556,N,0
19485,20120119,401,4,501396,4.45,45.06508,Y,6
19486,20120119,401,4,530037,3.7,14.990805,Y,5
19487,20120119,401,4,532196,2.66,35.023785,N,0
19488,20120119,401,4,536428,4.46,16.064688,N,0
19489,20120119,401,4,555947,5.96,7.3846097,N,0
19490,20120119,408,1,95467,10.0,4.5019164,N,0
19491,20120119,408,1,346366,10.0,6.325139,N,0
19492,20120119,408,2,8598,6.39,57.22474,Y,6
19493,20120119,408,2,22631,12.84,9.963909,N,0
19494,20120119,408,2,102257,8.97,45.6668,N,0
19495,20120119,408,2,482591,23.94,3.3225253,N,0
19496,20120119,408,2,487331,9.0,14.10603,N,0
19497,20120119,408,2,540535,6.0,8.168303,N,0
19498,20120119,408,2,568499,3.0,96.091545,Y,6
19499,20120119,408,2,570153,11.91,23.642344,N,0
19500,20120119,408,2,577654,25.41,4.139725,N,0
19501,20120119,408,2,586937,3.0,13.482047,N,0
19502,20120119,408,2,592729,11.31,5.5744047,N,0
19503,20120119,408,3,20376,5.98,10.759436,Y,5
19504,20120119,408,3,36907,7.94,7.0832,N,0
19505,20120119,408,3,90263,11.94,13.799679,Y,6
19506,20120119,408,3,92418,1.54,28.037613,Y,4
19507,20120119,408,3,92433,1.54,11.181978,Y,4
19508,20120119,408,3,153171,5.0,7.3222785,Y,4
19509,20120119,408,3,194771,3.0,13.971469,Y,5
19510,20120119,408,3,194781,9.94,4.958508,N,0
19511,20120119,408,3,280116,6.94,6.071015,N,0
19512,20120119,408,3,417014,3.54,4.3110495,N,0
19513,20120119,408,3,447058,11.98,28.054008,Y,6
19514,20120119,408,3,456076,7.34,7.4083357,N,0
19515,20120119,408,3,471651,9.94,4.478219,N,0
19516,20120119,408,3,515246,4.94,6.6083536,N,0
19517,20120119,408,3,573599,4.54,17.83739,N,0
19518,20120119,408,3,573602,4.54,17.071672,N,0
19519,20120119,408,3,573607,4.54,9.854994,N,0
19520,20120119,408,3,573609,4.54,10.854866,N,0
19521,20120119,408,3,587131,5.54,10.274845,Y,5
19522,20120119,408,3,590267,1.94,14.072833,N,0
19523,20120119,408,4,82660,5.21,22.376827,N,0
19524,20120119,408,4,82686,1.46,17.213013,N,0
19525,20120119,408,4,82689,3.71,12.271475,N,0
19526,20120119,408,4,82701,2.95,10.515127,N,0
19527,20120119,408,4,94188,8.96,7.200524,N,0
19528,20120119,408,4,183628,2.51,11.904719,N,0
19529,20120119,408,4,255476,1.91,18.434418,N,0
19530,20120119,408,4,255489,2.21,69.94212,Y,6
19531,20120119,408,4,255494,1.46,20.730202,N,0
19532,20120119,408,4,335757,4.32,40.9002,Y,6
19533,20120119,408,4,335781,3.41,93.67496,N,0
19534,20120119,408,4,345376,2.69,17.285845,N,0
19535,20120119,408,4,407217,2.21,100.23132,N,0
19536,20120119,408,4,409559,3.7,7.6710157,N,0
19537,20120119,408,4,411406,4.46,7.555008,N,0
19538,20120119,408,4,431714,2.51,17.206621,N,0
19539,20120119,408,4,467757,5.96,7.7932367,N,0
19540,20120119,408,4,489718,8.96,10.762715,N,0
19541,20120119,408,4,495886,5.96,15.366366,N,0
19542,20120119,408,4,501396,4.46,43.882313,Y,6
19543,20120119,408,4,530037,3.7,15.818541,Y,5
19544,20120119,408,4,532196,2.66,35.599537,N,0
19545,20120119,408,4,536428,5.96,12.518626,N,0
19546,20120119,408,4,555947,5.96,7.709425,N,0
19547,20120119,417,1,346366,10.0,6.648514,N,0
19548,20120119,417,1,466879,12.0,3.373824,N,0
19549,20120119,417,1,502627,12.0,4.894415,N,0
19550,20120119,417,1,593171,10.0,3.6694334,N,0
19551,20120119,417,2,8598,6.39,57.108223,Y,6
19552,20120119,417,2,419546,23.94,3.975098,N,0
19553,20120119,417,2,487334,9.0,7.533684,N,0
19554,20120119,417,2,517989,14.91,4.787038,Y,4
19555,20120119,417,2,519483,34.32,2.5168943,N,0
19556,20120119,417,2,540535,6.0,8.378615,N,0
19557,20120119,417,2,568499,3.0,98.579666,Y,6
19558,20120119,417,2,570153,11.91,23.506336,N,0
19559,20120119,417,2,577654,25.41,4.369484,N,0
19560,20120119,417,2,586937,3.0,14.096839,N,0
19561,20120119,417,2,592729,11.31,5.781914,N,0
19562,20120119,417,3,3683,2.46,9.806968,N,0
19563,20120119,417,3,20376,5.98,10.47599,Y,5
19564,20120119,417,3,36907,7.94,7.246537,N,0
19565,20120119,417,3,92418,1.54,26.498396,Y,4
19566,20120119,417,3,92433,1.54,10.781975,Y,4
19567,20120119,417,3,108037,2.94,18.02432,Y,3
19568,20120119,417,3,153171,8.0,4.870594,N,0
19569,20120119,417,3,194771,3.0,13.480735,Y,5
19570,20120119,417,3,194781,11.94,4.729909,N,0
19571,20120119,417,3,346126,21.94,4.6264486,N,0
19572,20120119,417,3,417014,4.0,4.240742,N,0
19573,20120119,417,3,447058,11.98,28.408142,Y,6
19574,20120119,417,3,471651,9.94,4.6000896,N,0
19575,20120119,417,3,496031,17.94,4.756441,Y,6
19576,20120119,417,3,515246,4.94,6.3983455,N,0
19577,20120119,417,3,573599,4.54,17.69403,N,0
19578,20120119,417,3,573602,4.54,17.457512,N,0
19579,20120119,417,3,573607,4.54,9.870757,N,0
19580,20120119,417,3,573609,4.54,10.790907,N,0
19581,20120119,417,3,587131,5.54,10.044644,Y,5
19582,20120119,417,3,590267,1.94,13.816809,N,0
19583,20120119,417,4,82660,5.96,18.040783,N,0
19584,20120119,417,4,82686,1.46,16.604223,N,0
19585,20120119,417,4,82689,3.71,11.82801,N,0
19586,20120119,417,4,82701,2.96,10.09963,N,0
19587,20120119,417,4,94188,8.96,7.3169403,N,0
19588,20120119,417,4,183628,2.96,10.43033,N,0
19589,20120119,417,4,255476,2.21,16.029942,N,0
19590,20120119,417,4,255489,2.21,66.54884,Y,6
19591,20120119,417,4,255494,1.46,19.294367,N,0
19592,20120119,417,4,335757,4.32,38.564026,Y,6
19593,20120119,417,4,335781,3.41,91.02398,N,0
19594,20120119,417,4,345376,2.52,17.174513,N,0
19595,20120119,417,4,407217,2.21,97.87297,N,0
19596,20120119,417,4,409559,2.96,8.686562,N,0
19597,20120119,417,4,411406,5.21,6.7288218,N,0
19598,20120119,417,4,431714,2.21,16.95398,N,0
19599,20120119,417,4,455721,5.96,6.800909,N,0
19600,20120119,417,4,467757,5.66,7.6811857,N,0
19601,20120119,417,4,489718,8.96,10.561678,N,0
19602,20120119,417,4,495886,5.21,16.025103,N,0
19603,20120119,417,4,501396,4.46,42.16253,Y,6
19604,20120119,417,4,530037,3.7,15.0303,Y,5
19605,20120119,417,4,532196,1.9,43.67757,N,0
19606,20120119,417,4,536428,5.21,14.425129,N,0
19607,20120119,417,4,555947,5.96,7.74558,N,0
19608,20120119,418,1,346366,10.0,6.1520104,N,0
19609,20120119,418,1,507374,14.0,6.789219,N,0
19610,20120119,418,1,593171,10.0,3.2887635,N,0
19611,20120119,418,2,8598,6.39,60.074516,Y,6
19612,20120119,418,2,22631,12.84,9.364826,N,0
19613,20120119,418,2,404470,12.54,15.361959,N,0
19614,20120119,418,2,419546,23.94,3.543984,N,0
19615,20120119,418,2,482591,23.94,3.0927954,N,0
19616,20120119,418,2,487331,9.0,13.446894,N,0
19617,20120119,418,2,516965,14.91,26.34165,Y,6
19618,20120119,418,2,519483,34.32,2.1856298,N,0
19619,20120119,418,2,533283,6.0,17.240173,N,0
19620,20120119,418,2,568499,3.0,111.422455,Y,6
19621,20120119,418,2,570153,11.91,23.401209,N,0
19622,20120119,418,2,577654,25.41,3.8009481,N,0
19623,20120119,418,2,586937,3.0,11.951589,N,0
19624,20120119,418,2,592729,11.31,5.2477665,N,0
19625,20120119,418,3,3683,2.0,27.367912,Y,3
19626,20120119,418,3,20376,5.98,10.794559,Y,5
19627,20120119,418,3,90263,11.94,13.582532,Y,6
19628,20120119,418,3,92418,1.0,42.38962,Y,4
19629,20120119,418,3,92433,1.0,11.992368,Y,4
19630,20120119,418,3,153171,5.0,6.721485,Y,4
19631,20120119,418,3,194771,3.0,14.4279785,Y,5
19632,20120119,418,3,194781,9.94,4.6266837,N,0
19633,20120119,418,3,280116,6.94,5.607807,N,0
19634,20120119,418,3,417014,4.0,3.4285922,N,0
19635,20120119,418,3,447058,11.98,28.213062,Y,6
19636,20120119,418,3,471651,9.94,4.1767077,N,0
19637,20120119,418,3,496031,17.94,4.2217593,Y,6
19638,20120119,418,3,515246,4.94,5.7712555,N,0
19639,20120119,418,3,573599,4.54,17.558332,N,0
19640,20120119,418,3,573602,4.54,17.214497,N,0
19641,20120119,418,3,573607,4.54,9.442559,N,0
19642,20120119,418,3,573609,4.54,10.4881935,N,0
19643,20120119,418,3,587131,5.54,10.073811,Y,5
19644,20120119,418,3,590267,1.94,13.687198,N,0
19645,20120119,418,4,82660,5.95,20.051842,N,0
19646,20120119,418,4,82686,1.46,18.33013,N,0
19647,20120119,418,4,82689,3.71,12.400546,N,0
19648,20120119,418,4,82701,2.96,10.115117,N,0
19649,20120119,418,4,94188,8.96,6.853759,N,0
19650,20120119,418,4,183628,2.5,12.026249,N,0
19651,20120119,418,4,255476,2.21,17.343956,N,0
19652,20120119,418,4,255489,2.2,79.085106,Y,6
19653,20120119,418,4,255494,1.46,21.950222,N,0
19654,20120119,418,4,335757,4.32,44.431484,Y,6
19655,20120119,418,4,335781,3.41,99.517525,N,0
19656,20120119,418,4,345376,2.52,18.723337,N,0
19657,20120119,418,4,407217,2.21,106.42568,N,0
19658,20120119,418,4,409559,2.66,18.637989,Y,3
19659,20120119,418,4,411406,4.46,7.112748,N,0
19660,20120119,418,4,431714,2.21,26.531982,Y,3
19661,20120119,418,4,455721,4.46,7.557385,N,0
19662,20120119,418,4,467757,5.96,7.5474954,N,0
19663,20120119,418,4,489718,8.96,10.702764,N,0
19664,20120119,418,4,495886,5.21,17.018328,N,0
19665,20120119,418,4,501396,4.45,48.689102,Y,6
19666,20120119,418,4,530037,3.7,16.506462,Y,5
19667,20120119,418,4,532196,2.21,67.52214,Y,3
19668,20120119,418,4,536428,4.46,17.428677,N,0
19669,20120119,418,4,555947,5.96,7.4948816,N,0
19670,20120119,437,1,466875,12.0,2.7846935,N,0
19671,20120119,437,1,478895,12.0,6.503002,N,0
19672,20120119,437,1,542781,12.0,2.924363,N,0
19673,20120119,437,1,593171,10.0,3.147482,N,0
19674,20120119,437,2,8598,6.39,85.74714,Y,6
19675,20120119,437,2,22631,12.84,12.569285,N,0
19676,20120119,437,2,423218,14.91,28.095522,Y,6
19677,20120119,437,2,451332,29.82,1.8575293,N,0
19678,20120119,437,2,482591,23.94,3.0741887,N,0
19679,20120119,437,2,487331,9.0,18.263418,N,0
19680,20120119,437,2,487334,9.0,8.966328,N,0
19681,20120119,437,2,517989,14.91,4.7074904,Y,4
19682,20120119,437,2,519483,34.32,2.0923676,N,0
19683,20120119,437,2,533283,6.0,25.263727,N,0
19684,20120119,437,2,540535,6.0,10.087981,N,0
19685,20120119,437,2,568499,3.0,168.42596,Y,6
19686,20120119,437,2,577654,25.41,4.0239296,N,0
19687,20120119,437,2,586937,3.0,23.88963,N,0
19688,20120119,437,2,592729,11.31,5.667692,N,0
19689,20120119,437,3,3683,2.46,14.627508,N,0
19690,20120119,437,3,20376,5.98,12.866165,Y,5
19691,20120119,437,3,36907,7.94,7.761529,N,0
19692,20120119,437,3,92418,1.54,63.3117,Y,4
19693,20120119,437,3,92433,1.54,15.158943,Y,4
19694,20120119,437,3,153171,5.0,9.635136,Y,4
19695,20120119,437,3,194771,3.0,20.425232,Y,5
19696,20120119,437,3,194781,9.94,5.1096616,N,0
19697,20120119,437,3,280116,6.94,6.046032,N,0
19698,20120119,437,3,346126,21.94,4.279689,N,0
19699,20120119,437,3,417014,4.0,3.6312292,N,0
19700,20120119,437,3,447058,11.98,39.871983,Y,6
19701,20120119,437,3,456076,6.0,11.954722,Y,3
19702,20120119,437,3,515246,4.94,7.21315,N,0
19703,20120119,437,3,573599,4.54,24.275557,N,0
19704,20120119,437,3,573602,4.54,25.463533,N,0
19705,20120119,437,3,573607,4.54,12.891621,N,0
19706,20120119,437,3,573609,4.54,14.1730995,N,0
19707,20120119,437,3,587131,5.54,13.42677,Y,5
19708,20120119,437,3,590267,1.94,30.006815,N,0
19709,20120119,437,4,82660,4.46,35.124794,N,0
19710,20120119,437,4,82686,1.46,26.461008,N,0
19711,20120119,437,4,82689,3.71,15.128917,N,0
19712,20120119,437,4,82701,2.96,12.906247,N,0
19713,20120119,437,4,94188,8.96,6.692812,N,0
19714,20120119,437,4,183628,2.51,15.557302,N,0
19715,20120119,437,4,255476,2.21,23.327063,N,0
19716,20120119,437,4,255489,2.2,114.65019,Y,6
19717,20120119,437,4,255494,1.45,27.548212,N,0
19718,20120119,437,4,335757,4.32,57.656647,Y,6
19719,20120119,437,4,335781,3.41,119.4079,N,0
19720,20120119,437,4,345376,2.52,24.506847,N,0
19721,20120119,437,4,407217,2.2,133.96274,N,0
19722,20120119,437,4,409559,3.71,8.781029,N,0
19723,20120119,437,4,411406,4.46,8.507361,N,0
19724,20120119,437,4,431714,2.51,21.77534,N,0
19725,20120119,437,4,455721,4.45,8.271664,N,0
19726,20120119,437,4,467757,5.96,7.8128395,N,0
19727,20120119,437,4,489718,8.96,12.015395,N,0
19728,20120119,437,4,501396,4.45,63.437798,Y,6
19729,20120119,437,4,530037,3.7,20.063126,Y,5
19730,20120119,437,4,532196,2.66,53.149837,N,0
19731,20120119,437,4,536428,4.46,23.83195,N,0
19732,20120119,437,4,555947,5.96,7.63117,N,0
19733,20120119,442,1,507566,10.0,6.636139,N,0
19734,20120119,442,1,593171,10.0,3.8949125,N,0
19735,20120119,442,2,22631,12.84,12.409396,N,0
19736,20120119,442,2,404470,12.54,18.520641,N,0
19737,20120119,442,2,419546,23.94,4.0793686,N,0
19738,20120119,442,2,451332,29.82,2.1963584,N,0
19739,20120119,442,2,482591,23.94,3.5440154,N,0
19740,20120119,442,2,486878,7.41,5.9581075,N,0
19741,20120119,442,2,487331,9.0,17.364012,N,0
19742,20120119,442,2,487334,9.0,9.294389,N,0
19743,20120119,442,2,517989,14.91,5.1995564,Y,4
19744,20120119,442,2,519483,34.32,2.4366684,N,0
19745,20120119,442,2,533283,6.0,22.183958,N,0
19746,20120119,442,2,540535,6.0,10.210264,N,0
19747,20120119,442,2,558749,44.94,2.1038675,N,0
19748,20120119,442,2,568499,3.0,107.35195,Y,6
19749,20120119,442,2,570153,11.91,28.127283,N,0
19750,20120119,442,2,577654,25.41,4.542493,N,0
19751,20120119,442,2,586937,3.0,18.748482,N,0
19752,20120119,442,2,592729,11.31,6.290089,N,0
19753,20120119,442,3,3683,2.54,12.213985,N,0
19754,20120119,442,3,20376,5.98,12.262913,Y,5
19755,20120119,442,3,92418,1.54,34.33987,Y,4
19756,20120119,442,3,92433,1.54,13.2685585,Y,4
19757,20120119,442,3,108037,3.98,8.252212,N,0
19758,20120119,442,3,153171,8.0,5.2482114,N,0
19759,20120119,442,3,194771,3.0,16.451275,Y,5
19760,20120119,442,3,194781,11.94,4.9643393,N,0
19761,20120119,442,3,417014,4.0,4.8847594,N,0
19762,20120119,442,3,447058,11.98,33.383373,Y,6
19763,20120119,442,3,471651,9.94,4.876235,N,0
19764,20120119,442,3,496031,17.94,5.221867,Y,6
19765,20120119,442,3,515246,4.94,7.905452,N,0
19766,20120119,442,3,573599,4.54,21.613209,N,0
19767,20120119,442,3,573602,4.54,20.986856,N,0
19768,20120119,442,3,573607,4.54,11.880186,N,0
19769,20120119,442,3,573609,4.54,13.068666,N,0
19770,20120119,442,3,587131,5.7,11.756257,Y,5
19771,20120119,442,3,590267,1.94,16.895456,N,0
19772,20120119,442,4,82686,1.46,20.14277,N,0
19773,20120119,442,4,82701,2.96,12.41395,N,0
19774,20120119,442,4,94188,8.96,7.8368225,N,0
19775,20120119,442,4,183628,2.51,13.901984,N,0
19776,20120119,442,4,255476,2.21,19.331957,N,0
19777,20120119,442,4,255489,2.21,75.78431,Y,6
19778,20120119,442,4,255494,1.46,23.194927,N,0
19779,20120119,442,4,335757,4.32,45.618225,Y,6
19780,20120119,442,4,335781,3.41,101.11661,N,0
19781,20120119,442,4,345376,3.0,18.810427,N,0
19782,20120119,442,4,407217,2.2,108.88516,N,0
19783,20120119,442,4,409559,3.7,9.10514,N,0
19784,20120119,442,4,411406,4.46,8.90624,N,0
19785,20120119,442,4,431714,2.51,19.27404,N,0
19786,20120119,442,4,455721,4.46,8.923367,N,0
19787,20120119,442,4,467757,5.96,8.595668,N,0
19788,20120119,442,4,489718,8.96,12.32679,N,0
19789,20120119,442,4,501396,4.46,50.113407,Y,6
19790,20120119,442,4,530037,3.7,17.80032,Y,5
19791,20120119,442,4,532196,2.66,40.006702,N,0
19792,20120119,442,4,536428,4.46,19.809963,N,0
19793,20120119,442,4,555947,5.96,8.395529,N,0
19794,20120119,444,1,466879,12.0,3.3858294,N,0
19795,20120119,444,1,507566,10.0,6.1430855,N,0
19796,20120119,444,1,542781,12.0,3.4660792,N,0
19797,20120119,444,1,593171,10.0,3.661429,N,0
19798,20120119,444,2,22631,12.84,9.3298235,N,0
19799,20120119,444,2,404470,12.54,15.076829,N,0
19800,20120119,444,2,419546,23.94,3.8035576,N,0
19801,20120119,444,2,423218,14.91,21.784327,Y,6
19802,20120119,444,2,487331,9.0,12.986345,N,0
19803,20120119,444,2,487334,9.0,6.7309732,N,0
19804,20120119,444,2,516965,14.91,25.064352,Y,6
19805,20120119,444,2,558749,44.94,2.0539868,N,0
19806,20120119,444,2,568499,3.0,83.53225,Y,6
19807,20120119,444,2,570153,11.91,22.016863,N,0
19808,20120119,444,2,577654,25.41,4.1307387,N,0
19809,20120119,444,2,586937,3.0,11.885694,N,0
19810,20120119,444,2,592729,11.31,5.5496955,N,0
19811,20120119,444,3,3683,2.46,8.480433,N,0
19812,20120119,444,3,20376,5.98,10.275381,Y,5
19813,20120119,444,3,36907,7.94,6.966051,N,0
19814,20120119,444,3,92418,2.34,13.361292,N,0
19815,20120119,444,3,92433,1.1,10.619277,Y,4
19816,20120119,444,3,108037,3.98,5.898058,N,0
19817,20120119,444,3,194771,3.0,12.737351,Y,5
19818,20120119,444,3,346126,21.94,4.2391925,N,0
19819,20120119,444,3,417014,4.0,3.96567,N,0
19820,20120119,444,3,447058,11.98,25.242416,Y,6
19821,20120119,444,3,515246,4.94,5.934925,N,0
19822,20120119,444,3,573599,4.54,16.303368,N,0
19823,20120119,444,3,573602,4.54,15.451925,N,0
19824,20120119,444,3,573607,4.54,8.8410845,N,0
19825,20120119,444,3,573609,4.54,9.745848,N,0
19826,20120119,444,3,587131,5.54,9.447619,Y,5
19827,20120119,444,3,590267,1.94,10.807226,N,0
19828,20120119,444,4,82660,5.66,53.06811,Y,6
19829,20120119,444,4,82686,1.88,14.924355,N,0
19830,20120119,444,4,82689,3.7,11.606289,N,0
19831,20120119,444,4,82701,3.41,8.733875,N,0
19832,20120119,444,4,94188,7.46,7.78431,N,0
19833,20120119,444,4,183628,2.66,10.736749,N,0
19834,20120119,444,4,255476,2.5,14.279442,N,0
19835,20120119,444,4,255489,2.66,54.98191,Y,6
19836,20120119,444,4,255494,1.88,17.865887,N,0
19837,20120119,444,4,335757,4.32,37.076897,Y,6
19838,20120119,444,4,335781,3.41,88.63498,N,0
19839,20120119,444,4,345376,2.52,16.813704,N,0
19840,20120119,444,4,407217,2.16,185.50717,Y,6
19841,20120119,444,4,409559,2.82,8.697556,N,0
19842,20120119,444,4,411406,5.21,6.679904,N,0
19843,20120119,444,4,431714,2.0,17.788767,N,0
19844,20120119,444,4,455721,4.46,22.83672,Y,6
19845,20120119,444,4,489718,7.46,12.066511,N,0
19846,20120119,444,4,495886,5.21,15.91338,N,0
19847,20120119,444,4,501396,5.21,36.7231,Y,6
19848,20120119,444,4,530037,3.7,14.902198,Y,5
19849,20120119,444,4,532196,2.16,39.292313,N,0
19850,20120119,444,4,536428,5.21,44.904404,Y,6
19851,20120119,444,4,555947,6.41,7.68125,N,0
19852,20120119,603,1,593171,10.0,3.710319,N,0
19853,20120119,603,2,22631,12.84,11.081652,N,0
19854,20120119,603,2,404470,12.54,16.936853,N,0
19855,20120119,603,2,423218,14.91,10.37441,N,0
